task_id,발주번호,project,산출물,산출물_옵션,고객주문수량,발주지시수량,대시보드,과업지시서,수주처,과업지시일자,입하예정일 (from movement_산출물),입하여부,지출결의,발주서 생성 요청 일시 _ test_수현,발주담당자,과업지시월,과업지시주
PNA52009_브랜드 스트랩 단우산_A1,PO074563,PNA52009-NanoH2O,브랜드스트랩단우산(블랙),"우산스트랩(기본), OPP",300,301,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=rec9wOhwvCrzk6Ijq&Aq5EA=recKk02OTAV8pFfxH,Order_PNA52009_PO074563.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/VJASp9HxmHqYV-wvrpOzlQ/AwM6hv57n2POINr0UK_8wG6Em2SPgpR9fdzsvMUN8fi5UdMus52-Yi6DJmlnHJzGfszxvRAVHsRoKiN2zyBYt4Dd1wM8P58uw8bzp3Fy5RZj-gbNEI3kM_6p1_k_iGo1cVfflp6yG5szievWhei5xtFQPH1hQcIFFP5DuFd6n3yc5buqx5-U01GQ8mKRLRsK/6b7dn6bZYf7M8P17_VoF8Wb3AdtcpUZrNy25aTTgNgU),(주)유닉스글로벌,2026.7.10,2026.7.14,,26.7.20-7.24_(주)유닉스글로벌,2026.7.10 12:01오후,김하은,07월,
PNA38461_0709_3731,PO074533,PNA38461-26년7월_재고생산,캐리미와인잔(컵부분),,,1440,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recftazq5tdp97l5u&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074533.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/p4YJGNLvl0ig6H0ZeKh7Sg/sBs24YqRKXLYpoq8CnEIYDNp6IywxjrSK9AjOKyarAhO5t7A6NnOVXwbG7eLuPR9SiWdi8IWk6uZHSlb4IZS_BRLG8Uv2jqEkM8gZM4r04bX2JHY3dknMu0jNAl618TTFHqLXRwc87nAEybqZIpYxodnPjYdzDPxzU1E53zbWEXHCM5T46gXTfMMuO9gEGji/gSDQ7qEOtVIsYnUq1dk2R5RHMUbTC-DtV0OVM83pVMo),보소코리아,2026.7.9,2026.7.14,,26.7.13-7.17_보소코리아,2026.7.9 11:44오전,김하은,07월,
PNA38461_0709_3761,PO074535,PNA38461-26년7월_재고생산,캐리미와인잔(2개입케이스),,,755,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recSaOnpAPJuFWFa4&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074535.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/w4UJsOKWfsfJFfD-hH1tZg/uQg_sdirOmcZHUeGciP0o31uJuVMUZRbfyU7F8sJ0flqYOBmxLAn6x_SXpt0-BPJUXrZlaHmsVCLdLODLCzMIMLOLnhhDkW9CY3-rdhGgja9g3OyYHzaL8_WxTnRDv4gcvDqDaDdtN3yAld2Z4qkoAV5cTsvwok0lTA2fPVYy6_8yP4zm5mZeiwHwo5-MWTD/IaG2frvIjwSYBVgkdAcSigAB9QsrB2iSB2Xko5IaFvQ),보소코리아,2026.7.9,2026.7.14,,26.7.13-7.17_보소코리아,2026.7.9 11:44오전,김하은,07월,
PNA38461_0709_3741,PO074534,PNA38461-26년7월_재고생산,캐리미와인잔(투명/받침대),,,1440,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=rec75zSjWwLdsDMPv&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074534.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/rIOnhXsLVFBdChKErdEQ_A/BoVroiZ1ns8hGc9o7euisTiUuaK3M3qbooGPeX1itzkDQJ_Funcajx-_sByfwRDvfZeTgoaT6tusjCAaWO-aNh6Ns0XgsLQTJYUSihXxUwWyGwyjJiRuuPzhWzemG46QgGnJSv0HMnlZtnu1X8GfRmumjwFbDw3LO-Ljl4iLP6AAWec4jePkYZNQd7YjPpV_/6sfkwUqypZKlH4T9Nz5mF4Ix9nxP4arTVg7Ou5PJVhs),보소코리아,2026.7.9,2026.7.14,,26.7.13-7.17_보소코리아,2026.7.9 11:44오전,김하은,07월,
PNA38461_0714_3741,PO074636,PNA38461-26년7월_재고생산,캐리미와인잔(투명/받침대),,,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recBsdyWKJvusLEAA&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074636.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/RsC8lRzfe601W7RojNJTCg/tuVQoRRkArhT6lzlDu_XtwmfKu-fCHuTq8PfBXoAksW7iKO5erCtYuItebeeZX_naakhQXp8oO3by5fMUxmoT79Y7QrwiwZBXnxG70ErP_zI91GPKwSfYFs5GQoF1fLOAGkEpfnu19Y5iWPtknLjrqj2-b7ZB9eLnvlePfIAiqWuhhn1tKJTRwxYK3LJYEVh/HbbnafFx1wMT9gZXVWBLDq8NjY2vP-Y0BySw5OM_avg),보소코리아,2026.7.14,2026.7.20,,,2026.7.14 2:26오후,김하은,07월,
PNA38461_0714_3731,PO074635,PNA38461-26년7월_재고생산,캐리미와인잔(컵부분),,,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recwxY3EdOZ2TPYK9&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074635.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/lEx-JLrdWaZf0vsdGU2JjQ/sBnmte5E8cJ6krdJxqWCWSRXFkZ5_04R6VVQYK4SVyl-Fy4PKyG4Bukwn-z-9LNvdREfnlmlgsRpXyXGJwvR9SmwCtxi9D8zfIcA04wTcZWC9NgfVYE2rEYcfJssm4XB7WR8YwZuvqyOYq3vjCeGJWrDEcQ9EqnABch18P1YoL3quiOAAjzmJ2DqSxGa5R_5/GkR_MQxrbiSbqzcxtJXUUN_j-2-LfIsmcnK9lzaD2nM),보소코리아,2026.7.14,2026.7.20,,,2026.7.14 2:26오후,김하은,07월,
PNA52896_화이트 쇼핑백_A1,PO074591,PNA52896-MAL,쇼핑백(화이트_기타사이즈),,50,55,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recVKckEcUEZjjPsG&Aq5EA=recS8CYx5gPs0zcJ9,Order_PNA52896_PO074591.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/vLIEYyU3_ea-Lg2lqlsdsA/uIj-f3-abBH74xvXkmyNik0VDGUkEv_wtdsPJCEHRrbviw2pbf2oXQd3dbExJ5yFiN6j6BlHBVoLwilF5AT8yrg43ZnRIX32bRS20SoX6OmTPt-rC-BBQLh29B9q9coYW2kP4SlW64n18OaZIQnQYIi1VlkknnEIsMfrIo4JNGG4bt1bLOHseQ5lbCe3S-jV/ooSR3YIDvEJe53dv3KmF6de3Vs-LURYu4AfWj_FsIvw),에이피피몰,2026.7.13,2026.7.14,,26.7.13-7.17_에이피피몰,2026.7.13 10:23오전,김하은,07월,
PNA52492_스펙트럼 컬러펜_A1,PO074624,PNA52492-자라리테일코리아,스펙트럼컬러펜(다크블루.블랙잉크),,200,202,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=reclz0hYnzLKSKWX5&Aq5EA=recSaeHAvvygCFXEM,Order_PNA52492_PO074624.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/Mm5_IeRJ64GFpLOshmxhFg/wN9rUgnpJdzdJS134X2roZKw4IcwPI2t3Trft8dpiThblh9j4SMfUlTPbNu8aR81Hx_AHRRcK0zRsgMWBxN_EimuOccbWGa6zw-hqkfi-LjxfRuAZ1UKtahriNnxB2vQxuQ_JCBTsu276phm2TTw4Bpg-2rx_7AFcZdJHKqFAkzCFJVtxuJIWwGJRNoOGPFT/48kyOwxLDsYfFZHuFv5hZLQVsPXGhe2Nsu8DDNzV33s),엘바 (ELVA),2026.7.14,2026.7.16,,,2026.7.14 2:22오후,김하은,07월,
PNA38461_0709_2121,PO074544,PNA38461-26년7월_재고생산,골프공(화이트/타이틀리스트프로V1),,,312,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=reclxArUqrG8RX4sO&UvxrW=recNtzqiZcMD0aJ1b&Aq5EA=recdLBecYeOxUwCQb,Order_PNA38461_PO074544.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/WWlv45KHXF5q_NxAnGYMhA/ufGBpSEdiBZOr1oLv1TKqklDC_P0m_pVWn5ZxRm5EWBhMdBiIvAWRJ_i3xtUsyzCh2LGFZ7gHMySHvoMUJy8fhGNaEcZLFxIdKgS7T0IUpWB4i-d5PPYq4_axiripsGI1yCPE2NybbT3gMkW8BVd1w45b-AaCIoyhgg5rLootbmy8Hju5sxIvYMK4NRSiPo3/gpqBgMymfOb2kB7m4_0otcVo_MrR0gXvA3jXwrdhxSQ),주식회사 연준프로비전,2026.7.9,2026.7.17,,26.7.13-7.17_주식회사 연준프로비전,2026.7.9 2:38오후,김하은,07월,
PNA52919_스탠딩 휴대용 선풍기 | LUMENA_A1,PO074554,PNA52919-성공홀딩스,실크(스탠딩 휴대용 선풍기),"실크, 스탠딩휴대용선풍기",100,101,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=reciTvkVpJBz3EJ43&Aq5EA=reclTQjLGlJxJj7nU,"""Order_,PNA52919_StandingPortableFan.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/tT7is_rIGh9xqGrwhnQW0w/5NaYAWBuKr4faaJDR6_Tt8Ar851iF-eQRLsFfwJDCKnkdZWNDAps7RSB0n5co7v7NAmfqCoDKqAY68FY1YAyoziEWurhOitlu0us60Fo00ru5FgofHCBtwv8yw-oLTSbn3TEGaRF03ffpgfMzl5zjNxIFxugqIJYeFU9cXUJRBcd_aaJmUJJDnZrNDxPEWUA/Gzg3sCcTUL7gwz7msYXZyBmwPCgC7Fhjq7-gf7A-okA)""",(주)루메나,2026.7.9,2026.7.20,,,,육승미,07월,
PNA52898_메시지 캐리어 파우치_A1,PO074560,PNA52898-에픽엔터테인먼트,메시지캐리어파우치,"메시지캐리어파우치, UV",62,63,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recKobLnGncBN6R5T&Aq5EA=rec1gfDnopd22Qn0Z,"""Order_,PNA52898_MessageCarrierPouch.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/wB3VmUI-AMWnsQADrCW7xQ/9XYN0JSYKDB2DhQ6-tOhzZZD1aHVhl7ZcRGpb2VuksHVM0smYMnjLFUKSphEH10jSPdulceXt5VvRPgIpGoBS-2LeXzgFOiAA36eaUEIoQTGbIyr5M4ljOCioim_rCEuueHQX0-U6wQLAaARsd8PAOF_KAZ3FuzG1QPIer_xyriK-iz4z5RoEjOBREQA9Qs8/pdQr2tjp1ckwCd2bUGhXi1b11CAekLTmJw0X5MTTt_8)""",(주)뮤스트,2026.7.10,2026.7.20,,26.7.20-7.24_(주)뮤스트,,육승미,07월,
PNA52877_슬림 터보선풍기_A1,PO074529,PNA52877-아이콘커뮤니케이션,슬림터보선풍기,"슬림터보선풍기(냉각패드형), 레이저각인",500,503,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recZvHcx4b3awJw6q&Aq5EA=recMWW9BwFuVyLlgC,"""Order_,PNA52877_Slim_TurboFan_Laser.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/pvz6Hc-Rs2QLC8CiQnFQDw/mZAg0jHU20u-bAqzXOHXaXWC6bleIEeuhGb6gbj8ICRa3KUOdP40SVPrzLwoBygZjl_sB5gjKJIcxOzpj7FIbfvu3Wl-AnCXkIhKwGylzD_dPXCFtESGmqi_P7S11b8D-2F97d3yalCGB0_klabdQxCjCy6hHphXnmz3Wcc2rcjBtixHacbfWNIt6TFbJVrW/Vgx42ktcjm4BrTyjH_RXlaYdljshTjaPT06ghI0-yU0)""",(주)쉔코리아,2026.7.9,2026.7.15,,,,육승미,07월,
PNA52867_라미 사파리 펜_A1,PO074508,PNA52867-모츠,사파리볼펜+인쇄,"사파리볼펜, 컬러조각인쇄, 덮개박스(라미사파리펜)",85,87,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recNAXNDNJYdroasl&Aq5EA=recSyQ8xwbmTWk5k1,"""Order_,PNA52867_LAMY_SAFARI.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/Xu3SRvD8gkNedpXwEDGdWA/rwGUQ113bZ7CbqIiBAPKhU-j0af-lWXY9x0BOpbSuD-pSnUHsrjhKzStySe7t0KO6O_qb5FwvQp5H_gbOQKbz2AV2h7L72o11VfXjNOEQp8Oq3vokVquWEUPe75BkI15Em7_T4E7Fpj--hAdpkN9nRqa-QmOOq8EgEz-yUvmDd4zJlmGcmVJjAkRoI_7eESp/HQ1QVlUgHduhtxF7SVL6aNtCQTVNJttt35i_h0RwZPc)""",디케이에스에이치코리아(주),2026.7.8,2026.7.16,,,,육승미,07월,
PNA52646_미니멀 스텐머그 [1]_C1,PO074381,PNA52646-플라잉베어(메리츠증권),사각스티커(미니멀 스텐머그),,500,550,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recA61p5HnVWjsFCv&Aq5EA=reccAQSDQgc4RR7I3,Order_PNA52646_MinimalStainlessMug_sticker_120x75.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/dsq1qp3TdG78_-WTMQ7mSg/VTRbH5N3q1ImVYnqMgMuLXaFPVqPI1zbgIrSCvbvgp-zK1148z__mo5S-3VgMvU3TL5OwYX1RCOC1ok8ZxOew0nJfvWcI9kBn6Tr72QKQuZH9vN1SMa8MlapRMW_yzdXASDjzyeSZewx13qKpN5FQISuDEkTF1y_AClsLJQX6ufrRRAnDe_qsD_R-DzfDL-gnU6dNMvMDTG2T2fR45bAcg/Uyz8i89wAjhVhwsmhbrpFoVXvOhGK1UKBnVN7xupQlc),서울디지털인쇄협동조합,2026.7.2,2026.7.22,,,2026.7.2 2:55오후,육승미,07월,
PNA52646_포켓 마켓백 [1]_B1,PO074377,PNA52646-플라잉베어(메리츠증권),핸들슬리브(포켓 마켓백),,500,530,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recfgVeeBOPpbuRY8&Aq5EA=reccAQSDQgc4RR7I3,Order_PNA52646_PocketMarketbag_HandleSleeve.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/cRqMVAXueMDvRRzYP5fHSQ/RjSX9Lh46FmLfpLnFBWvEHgbFCcaxGEUI8Gnb70AV4l_NfFjh5QXKIc9dUVymuR01MdEAw4bpaYcdeMmb5maR2umLP83aMvLU-3eOO6McgrYK8yVkryfgC2Hfgex7cqUHZfWMQfSQJlS4fMqvib11O1gpwzTwj0-Ox49zJusKc9Tg2pzGDjJfGa84wpptDgyvCZwg75cBN_tnHHpF2-fKw/WJ2L93uXgk6XdWMwGrV2mlvNZo5IbYzpMAgBha67Wdg),서울디지털인쇄협동조합,2026.7.2,2026.7.22,,,2026.7.2 2:55오후,육승미,07월,
PNA52586_풀커버 스티치 노트_A1,PO074399,PNA52586-플랜백,풀커버스티치노트(디지털인쇄),"풀커버스티치노트(레드프린팅)(내지), 풀커버스티치노트(레드프린팅)(스티치), 풀커버스티치노트(레드프린팅)(커버)",100,110,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recpvjPkqnnVfe40W&Aq5EA=recok9mGfae1acEGR,"""Order_,PNA52586_FullCover_StitchNote.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/a7fnpbQCdTjk4zILmi3peA/-_E4zjjJx1x1XmBWrft5os9dGhaD7o-rAhox8guJh7cdOSfHCzr2f0IR8OfNzL8-l5NePe5X6GNB_sKLeSVbYw2laztT4nIdM1FB6-kAgNvF_1VJGKUHLrwX7s8uDwpFF2OB9d-Ju2K04F69OwE-D5lka5C-QGPI1pKDxLQkpYavVP8tQ-GgTGMVq_UZwvQDLMr0VRw9KtVvQgGenYuG1g/_ikmJRnda_uVxHnyp4d2n3URcikeQeeb7IweWnj5T3U)""",서울디지털인쇄협동조합,2026.7.3,2026.7.15,,,2026.7.3 4:25오후,육승미,07월,
PNA52552_홀리데이 네임택_D1,PO074426,PNA52552-메가젠임플란트,사각스티커(네임택),,1000,1100,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recsnZSlfKIP8o0Rr&Aq5EA=rec53Sxk3quaPWUio,Order_PNA52552_HolidayNameTag_Sticker_33x44.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/hF-EnYXFrVtlcWROZfMZ5g/qESGEUtEPlN6sBt39I4xI408TIw32RdGCkI-U3qfMLoXwZAfThg3Ut4Bw9UnTLFd2zrKjNflXJmCaptk7ys_ZN9tcBelyu8mRN3_JVmWEjnIvT_pF3GlArM9wpuA6gNngzIJ3vRZV1x_PiTIOF9ALbcq6lYssiFtw-wiuYMofmD7oDG0YuKUlTc2OEVj0_z9yqo8T9m8q-YJFDgmXaG-qA/lHiASXFMMW4Rqcf2gnSIK11jmdvKl6UjR8L93RfPqMk),서울디지털인쇄협동조합,2026.7.6,2026.7.22,,,2026.7.6 11:23오전,육승미,07월,
PNA52751_아트워크 타월_E1,PO074419,PNA52751-대구문화예술진흥원,띠지(브랜디드 타월),,300,330,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recwKTCeWokJYc2Gw&Aq5EA=rec5lcNWxv1dd7vlP,Order_PNA52751_Artwork_Towel_Band_85x665.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/uxIsx9lRV_H70dvOnHMz-A/WMkmKSOYWe-giBiFWmGW7k-wOV1BBSLN-ngiHWGmrvA1XHdEsmgL074VdaEebjNUt6hXeTCASBEWjRtItONT9rIRVVLme8L61RAF7vFJx4ksDmQUu8VQTSHBn35JAWHSUUF3cwr-u3UQIR9pkoUhfvvxuKqtC1gGCug93Lz1QnAJaYFMTlY7Fg7amR5HdzrGVcpVhAITVb0PXqCesdE4kg/GbmsHMQvjzcM3WtBLTHxWsop3AS5oI_uaSGslg5D8-s),서울디지털인쇄협동조합,2026.7.6,2026.7.15,,,2026.7.6 11:23오전,육승미,07월,
PNA52802_풀커버 스티치 노트_A1,PO074466,PNA52802-비올,풀커버스티치노트(디지털인쇄),"풀커버스티치노트(레드프린팅)(내지), 풀커버스티치노트(레드프린팅)(커버), 풀커버스티치노트(레드프린팅)(스티치)",300,310,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recufhXDYAVnlDLQi&Aq5EA=rec2VT5YqiAZfThJ4,"""Order_,PNA52802_FullCover_StitchNote.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/MsrfcWj1DyLdK30FIk8UtA/vL-_WxV6unrT8lVpAizS5X09DklGsUfepc8sn8_hJg75HsZnxc6PS9bfI9H3Jb159sHP6lJUzUQr9yNBoBN0G0tzWZscq4rpeGGM5yLiTTaENYon_F5RGc1xAXX04_AQGAaa2UH5NQkCMIx5Rds6qrVhgEAFeR9z5F_nXIw6Wp9TLvU1CJAQxXQB91C2x3IOYXqZK2Ipx-A9nTv7RShOEw/r_rzQ0mtzHO3bCvU2B-ZDKja-P766y0huHJH3WVB6Kw)""",서울디지털인쇄협동조합,2026.7.7,2026.7.15,,,,육승미,07월,
PNA52791_포켓 마켓백_B1,PO074502,PNA52791-유네스코한국위원회,핸들슬리브(포켓 마켓백),,1000,1050,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recnSbjJvFoPCMaQD&Aq5EA=recXtLOiB5ZIFe5r4,Order_PNA52791_PocketMarketbag_HandleSleeve.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/CTuK1LYqvIoG5D2GZCaldw/0OhnxPStGW0OC3JEqQzkiu4YLi9SMQgQB3BLYet-Ze5nX3EUi99kQ0nPihUs60oeca4sHAJH4AZ_FrWgX_aOW_LOt6aBHBPc5FGwHPIqfsupwQSyyFisQg08ZE74pu7r3MKX01kE5IiF2IfC1xW2oKLQS9ggfSk71vQIebuf-M5WCD_TKdtb-q2QVt_2uhrkyQi-6HQ7kSFsWmuUZD2vjg/TGwctG_uhfroz1M1muiimWsWdej_Xp5rMz2zhT-Tjsw),서울디지털인쇄협동조합,2026.7.8,2026.7.29,,,,육승미,07월,
PNA52315_Solid 스탠다드 G형박스_D1,PO074552,PNA52315-아이지넷,띠지(Solid 커스텀 G형 박스_L),,55,60,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec0w086Ttm51EKu3&Aq5EA=recYdlWp7ZstrQgNJ,Order_PNA52315_(A0887)_Gbox_L_Band_85x665.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/Mb-pT4LoGBdCFh9D2eC23Q/Bn9D-JAjrxzYaRl-VNE-LcDWJZy8VMeeLCh_xsQMqhqjg4hYNQRArqQ3xfc2HmGJeGcNs9wMRKRLAGsLqyQzij3S6AiGIlcBrjrgHv6j2wQyrrIjP4GHjZT2g80pJeT-m5LU9_Hql-eFt2yV7JgNyQMzvCMgQ8YPlUvgNwxNgCIkL8ewdkcTsCkONHfG_JSjso3b0_1KwO6E51JChvQFdA/tZZTwfJ37uHd1Z2U0msIl2QztMi8cAtp5mQKHRJQ45I),서울디지털인쇄협동조합,2026.7.9,2026.7.16,,,2026.7.9 4:15오후,육승미,07월,
PNA52924_페이퍼 샤쉐_B1,PO074567,PNA52924-가빈컴퍼니,주의사항표기택(페이퍼 샤쉐_워터풀),,220,230,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=recdFhtEk6SsoOPuw&Aq5EA=rec2yUNWjXb62WYal,Order_PNA52924_Papersachet_Tag_Aqua.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/3YMInHMFyHmSkrn5jS7_Fw/RIUKZgOAU6VZE-fjDPGtddBTjOzgumf7RwtuMhsucYhLNtvCH2S5oC1HYmH2JEqzNWeUT59tnve5ucSnSGhKBOisatT6CR7GeB9xdiI2a5u9pO5hzUZgwl8q73W_whnCntjrtmE6O5ZDIBA_RI1XieuctvxRO9Um-1gjxh5Jwn50cnLhLvBZofrAhxJlx5LMozprbA51F91OgB1I5VojPQ/TY8iPR_IQb70gx2QnJaEkQ5u7i9D_r4LBnfWXMPI8Rk),서울디지털인쇄협동조합,2026.7.10,2026.7.22,,,2026.7.10 2:38오후,육승미,07월,
PNA52924_페이퍼 샤쉐_C1,PO074566,PNA52924-가빈컴퍼니,사각스티커(샤쉐_낱장재단),,220,230,https://airtable.com/appkRWtF2j99XgBTq/pag4McZ2Tc7xALrrs?5hZOH=recWOWtiCUDDjm3i5&UvxrW=rec24rz151d2ewpvT&Aq5EA=rec2yUNWjXb62WYal,Order_PNA52924_Papersachet_Sticker_46x160.pdf (https://v5.airtableusercontent.com/v3/u/55/55/1784016000000/I7IMNosiNLl1lfyJQCJETw/dIETQEviXq6C8aXR5-0DidqQQ5YatvfVKF8uOUHU23qMs2GVkKYZmJlabwKWmO_f6m9vEupBQ-9AQK0oY7UX7saohMfKQjQijK6uF8QZND1vmmntJiss1FniNyGIhLj8U8Al-9SDSDuWR6Vl-T_e88UV-1FWr7eKyc-LoefKMLMJ0iPDe15HwH9Dx24bchPpeFsnkefI5_VKslVcOqM7KA/1fUwb3cp1ScOPB55U7L7PCbXTeDan5WYwZdbvaYjCoQ),서울디지털인쇄협동조합,2026.7.10,2026.7.22,,,2026.7.10 2:38오후,육승미,07월,
